id,slice_id,x,y,z
339.000000,1.000000,4.139325,5.835563,0.000000
340.000000,1.000000,4.802712,4.158427,0.000000
341.000000,1.000000,4.709854,5.805542,0.000000
342.000000,1.000000,6.545035,4.517134,0.000000
343.000000,1.000000,4.849901,4.229269,0.000000
344.000000,1.000000,4.887241,3.566290,0.000000
345.000000,1.000000,4.820776,5.222445,0.000000
346.000000,1.000000,7.317873,6.688691,0.000000
347.000000,1.000000,6.500889,6.741531,0.000000
348.000000,1.000000,4.260158,3.906388,0.000000
349.000000,1.000000,4.551400,4.109397,0.000000
350.000000,1.000000,6.944977,6.219242,0.000000
351.000000,1.000000,6.630014,5.107637,0.000000
352.000000,1.000000,6.342152,5.461586,0.000000
353.000000,1.000000,5.683879,5.157715,0.000000
354.000000,1.000000,4.336909,4.460157,0.000000
355.000000,1.000000,4.721308,4.538914,0.000000
356.000000,1.000000,7.165883,5.263029,0.000000
357.000000,1.000000,5.895009,3.742166,0.000000
358.000000,1.000000,6.302792,3.689956,0.000000
359.000000,1.000000,4.429743,5.415951,0.000000
360.000000,1.000000,7.010650,4.490562,0.000000
361.000000,1.000000,3.835713,5.108777,0.000000
362.000000,1.000000,7.655974,4.528149,0.000000
363.000000,1.000000,4.963202,5.699273,0.000000
364.000000,1.000000,4.923911,4.335897,0.000000
365.000000,1.000000,4.209500,5.906154,0.000000
366.000000,1.000000,6.679909,3.827065,0.000000
367.000000,1.000000,5.907961,5.054568,0.000000
368.000000,1.000000,5.384723,6.193291,0.000000
369.000000,1.000000,5.677112,6.542513,0.000000
370.000000,1.000000,4.277463,3.806615,0.000000
371.000000,1.000000,5.295387,5.156842,0.000000
372.000000,1.000000,5.113422,6.021627,0.000000
373.000000,1.000000,6.294827,7.254539,0.000000
374.000000,1.000000,5.291649,4.121059,0.000000
375.000000,1.000000,6.327192,6.842166,0.000000
376.000000,1.000000,3.921394,4.732594,0.000000
377.000000,1.000000,5.295156,4.643094,0.000000
378.000000,1.000000,4.427659,6.024063,0.000000
379.000000,1.000000,6.254422,5.203947,0.000000
380.000000,1.000000,6.486716,6.352994,0.000000
381.000000,1.000000,6.471932,4.531044,0.000000
382.000000,1.000000,5.447587,5.712512,0.000000
383.000000,1.000000,5.140100,6.639344,0.000000
384.000000,1.000000,6.497409,4.965075,0.000000
385.000000,1.000000,5.772058,5.140903,0.000000
386.000000,1.000000,7.030915,6.547466,0.000000
387.000000,1.000000,6.116346,7.467068,0.000000
388.000000,1.000000,6.850587,7.211102,0.000000
389.000000,1.000000,5.525179,3.493945,0.000000
390.000000,1.000000,6.293954,5.579431,0.000000
391.000000,1.000000,6.292758,3.808427,0.000000
392.000000,1.000000,6.573336,5.704263,0.000000
393.000000,1.000000,4.947793,3.617573,0.000000
394.000000,1.000000,6.454791,5.180089,0.000000
395.000000,1.000000,7.554855,5.538227,0.000000
396.000000,1.000000,4.121671,6.338528,0.000000
397.000000,1.000000,6.172292,5.098467,0.000000
398.000000,1.000000,6.317511,5.342993,0.000000
399.000000,1.000000,7.018844,4.831181,0.000000
400.000000,1.000000,7.309012,4.611113,0.000000
401.000000,1.000000,5.867271,6.431070,0.000000
402.000000,1.000000,6.397257,6.571202,0.000000
403.000000,1.000000,5.276774,4.685510,0.000000
404.000000,1.000000,7.616771,6.275713,0.000000
405.000000,1.000000,6.799986,6.263085,0.000000
406.000000,1.000000,6.302179,6.175850,0.000000
407.000000,1.000000,5.380224,3.313028,0.000000
408.000000,1.000000,4.978603,5.371486,0.000000
409.000000,1.000000,7.361425,5.500978,0.000000
410.000000,1.000000,5.803629,4.821841,0.000000
411.000000,1.000000,4.973568,5.417633,0.000000
412.000000,1.000000,4.323944,6.162621,0.000000
413.000000,1.000000,7.800423,4.942874,0.000000
414.000000,1.000000,7.122298,6.392593,0.000000
415.000000,1.000000,6.431474,4.640344,0.000000
416.000000,1.000000,4.224576,4.239592,0.000000
417.000000,1.000000,5.704163,4.343068,0.000000
418.000000,1.000000,4.780533,5.531996,0.000000
419.000000,1.000000,7.246926,4.451779,0.000000
420.000000,1.000000,4.793365,6.328841,0.000000
421.000000,1.000000,5.535967,4.965851,0.000000
422.000000,1.000000,5.646164,5.361980,0.000000
423.000000,1.000000,3.667236,5.056413,0.000000
424.000000,1.000000,5.094562,6.897846,0.000000
425.000000,1.000000,5.014087,7.262154,0.000000
426.000000,1.000000,6.143355,4.650935,0.000000
427.000000,1.000000,7.691541,5.882978,0.000000
428.000000,1.000000,7.085299,6.024948,0.000000
429.000000,1.000000,4.903481,6.193268,0.000000
430.000000,1.000000,5.446098,5.877434,0.000000
431.000000,1.000000,7.424879,6.446601,0.000000
432.000000,1.000000,3.971003,4.898118,0.000000
433.000000,1.000000,6.264217,6.178404,0.000000
434.000000,1.000000,5.816940,5.907839,0.000000
435.000000,1.000000,4.689457,4.337737,0.000000
436.000000,1.000000,5.941713,4.116770,0.000000
437.000000,1.000000,6.434580,6.177732,0.000000
438.000000,1.000000,5.404195,5.787982,0.000000
439.000000,1.000000,6.259953,6.994136,0.000000
440.000000,1.000000,7.515379,6.622574,0.000000
441.000000,1.000000,4.420162,5.398886,0.000000
442.000000,1.000000,7.108301,6.429707,0.000000
443.000000,1.000000,3.987510,5.137666,0.000000
444.000000,1.000000,6.349016,3.561983,0.000000
445.000000,1.000000,5.540240,7.524157,0.000000
446.000000,1.000000,6.249372,6.754966,0.000000
447.000000,1.000000,5.191631,7.674335,0.000000
448.000000,1.000000,5.396599,7.266900,0.000000
449.000000,1.000000,6.534839,4.454814,0.000000
450.000000,1.000000,3.939063,4.367585,0.000000
451.000000,1.000000,6.233197,4.263453,0.000000
452.000000,1.000000,4.578892,6.827824,0.000000
453.000000,1.000000,4.248015,4.640430,0.000000
454.000000,1.000000,4.795326,5.713247,0.000000
455.000000,1.000000,5.989024,6.295242,0.000000
456.000000,1.000000,4.066173,6.623438,0.000000
457.000000,1.000000,7.313559,6.142861,0.000000
458.000000,1.000000,3.783232,5.717229,0.000000
459.000000,1.000000,5.733962,5.919284,0.000000
460.000000,1.000000,7.106782,4.735441,0.000000
461.000000,1.000000,7.729541,6.511710,0.000000
462.000000,1.000000,6.644315,5.457830,0.000000
463.000000,1.000000,5.094344,5.754907,0.000000
464.000000,1.000000,6.414199,6.219242,0.000000
465.000000,1.000000,4.465513,4.020283,0.000000
466.000000,1.000000,4.252004,5.398294,0.000000
467.000000,1.000000,5.257318,4.996411,0.000000
468.000000,1.000000,5.775621,6.541466,0.000000
469.000000,1.000000,5.195287,4.992798,0.000000
470.000000,1.000000,6.716996,6.397054,0.000000
471.000000,1.000000,4.997293,6.122106,0.000000
472.000000,1.000000,6.121318,7.586327,0.000000
473.000000,1.000000,6.222265,3.550100,0.000000
474.000000,1.000000,3.894438,6.964334,0.000000
475.000000,1.000000,6.936875,5.368846,0.000000
476.000000,1.000000,5.231031,6.189615,0.000000
477.000000,1.000000,5.298176,5.840289,0.000000
478.000000,1.000000,3.904354,4.943328,0.000000
479.000000,1.000000,6.017430,5.414167,0.000000
480.000000,1.000000,6.313923,4.138280,0.000000
481.000000,1.000000,5.989347,4.291050,0.000000
482.000000,1.000000,5.600552,5.150279,0.000000
483.000000,1.000000,7.412402,5.502408,0.000000
484.000000,1.000000,5.030742,5.037272,0.000000
485.000000,1.000000,7.101208,5.150319,0.000000
486.000000,1.000000,5.311786,5.047023,0.000000
487.000000,1.000000,3.974645,6.773718,0.000000
488.000000,1.000000,6.708819,4.644441,0.000000
489.000000,1.000000,5.700184,7.790951,0.000000
490.000000,1.000000,4.415211,4.848400,0.000000
491.000000,1.000000,6.593977,5.463383,0.000000
492.000000,1.000000,5.440075,6.421172,0.000000
493.000000,1.000000,7.047213,5.265169,0.000000
494.000000,1.000000,5.185369,5.197444,0.000000
495.000000,1.000000,4.997694,4.315237,0.000000
496.000000,1.000000,5.250227,6.210118,0.000000
497.000000,1.000000,6.393740,7.283288,0.000000
498.000000,1.000000,5.800653,3.445439,0.000000
499.000000,1.000000,6.884669,5.438991,0.000000
500.000000,1.000000,4.838855,5.096930,0.000000
501.000000,1.000000,4.837482,5.429147,0.000000
502.000000,1.000000,7.119436,6.235433,0.000000
503.000000,1.000000,7.410404,6.831943,0.000000
504.000000,1.000000,7.348549,5.663708,0.000000
505.000000,1.000000,5.310098,5.478806,0.000000
506.000000,1.000000,6.510280,6.496452,0.000000
507.000000,1.000000,6.911551,7.188576,0.000000
508.000000,1.000000,3.971534,6.581234,0.000000
509.000000,1.000000,6.688841,4.488814,0.000000
510.000000,1.000000,6.775295,4.580949,0.000000
511.000000,1.000000,4.365047,5.175766,0.000000
512.000000,1.000000,6.304729,5.616390,0.000000
513.000000,1.000000,6.700913,4.930607,0.000000
514.000000,1.000000,6.184624,4.506496,0.000000
515.000000,1.000000,5.906127,3.406308,0.000000
516.000000,1.000000,5.604853,3.868778,0.000000
517.000000,1.000000,5.252439,5.824796,0.000000
518.000000,1.000000,4.876697,4.202825,0.000000
519.000000,1.000000,7.356063,4.931318,0.000000
520.000000,1.000000,4.065465,5.490738,0.000000
521.000000,1.000000,6.293785,4.371361,0.000000
522.000000,1.000000,5.279340,4.872669,0.000000
523.000000,1.000000,6.174708,3.689040,0.000000
524.000000,1.000000,6.344926,6.716107,0.000000
525.000000,1.000000,6.238158,3.967327,0.000000
526.000000,1.000000,4.715866,7.063376,0.000000
527.000000,1.000000,6.178736,6.868643,0.000000
528.000000,1.000000,4.662861,6.065732,0.000000
529.000000,1.000000,4.776297,6.989936,0.000000
530.000000,1.000000,6.380713,5.933860,0.000000
531.000000,1.000000,6.153819,4.496957,0.000000
532.000000,1.000000,4.437822,6.964735,0.000000
533.000000,1.000000,4.336965,4.126242,0.000000
534.000000,1.000000,6.307168,4.852560,0.000000
535.000000,1.000000,6.150013,4.839250,0.000000
536.000000,1.000000,6.280510,6.028348,0.000000
537.000000,1.000000,7.048619,6.318197,0.000000
538.000000,1.000000,5.504344,3.415303,0.000000
539.000000,1.000000,6.736751,5.583928,0.000000
540.000000,1.000000,5.208895,7.078815,0.000000
541.000000,1.000000,4.054119,4.565608,0.000000
542.000000,1.000000,7.774701,5.866882,0.000000
543.000000,1.000000,4.122671,5.098489,0.000000
544.000000,1.000000,6.986792,7.148212,0.000000
545.000000,1.000000,7.134269,5.655033,0.000000
546.000000,1.000000,4.038168,4.613773,0.000000
547.000000,1.000000,5.368638,4.388596,0.000000
548.000000,1.000000,7.552980,5.355965,0.000000
549.000000,1.000000,6.022438,4.333762,0.000000
550.000000,1.000000,3.967382,5.102868,0.000000
551.000000,1.000000,5.580395,3.820815,0.000000
552.000000,1.000000,6.286945,3.917857,0.000000
553.000000,1.000000,5.465955,3.813330,0.000000
554.000000,1.000000,4.964378,6.040068,0.000000
555.000000,1.000000,6.254683,6.296502,0.000000
556.000000,1.000000,4.510322,6.490525,0.000000
557.000000,1.000000,4.095232,6.327950,0.000000
